domain_name,label,Dimension 1,Dimension 2
wajhancorml.com,0,-21.57831,-6.481972
1caiblf16l74vh7mta0w1bgg59m.org,0,-18.860723,3.9505305
bckica.com,0,-4.5756197,-11.840939
owas.haifa.us.to,0,-21.809135,4.745968
eeqivcuiwcymao.info,0,-12.007528,10.678677
avis.com.jm,0,-11.397271,-6.4016495
ytefbpmf.cm,0,-20.66394,5.3737006
knfbkrcixynuns.to,0,-12.306957,-5.279661
zfwbie.com,0,-11.915256,6.007836
iayvpjvspiivgcup.org,0,-5.9102197,-9.100386
aanxsemitismgavenuteq.com,0,-9.020856,-9.076768
hvsfrsensinaix.com,0,-13.287857,-3.179138
dc960b05ce9a01251cbd01dfc6eaa81b.org,0,1.7396708,0.35299703
limitedshelpt.net,0,10.560904,3.743636
dc64f40b713dbb3c6a067e2004dab41289.ws,0,-24.431026,-9.668446
zumruv.com,0,-15.6365595,2.6742668
yhppcmwhtfcaer.com,0,-10.50214,-6.6580477
sxhtisexquduwnabg.cc,0,-20.86981,33.66636
xvqhenhancedysb.com,0,-11.4570465,3.7140288
kslmbyplaywobb.com,0,-23.574203,-8.390597
dlixwhgpeeue.com,0,-12.776924,1.2053756
tkrlwkxedyvjf.com,0,-15.724436,10.794287
hwuzuewit.com,0,-8.228793,-11.435027
bbjivsklnowk.bid,0,-25.897272,-1.1315523
ugzviologistbikerepil.com,0,-25.897272,-1.1315523
qvbeodjjjonnzguwqajlphjm.org,0,-25.897272,-1.1315523
xznmvinskycattederifg.com,0,-25.897272,-1.1315523
insumosesmar.com,0,-25.897272,-1.1315523
hrxwvinskycattederifg.com,0,-25.897272,-1.1315523
fyytkfyqfdtkbyvgg.com,0,-25.897272,-1.1315523
z8qawf7fz83i1kwdm5w7eo75.biz,0,-25.897272,-1.1315523
jxomsikathrinezad.com,0,-7.0393023,2.1574128
k7pu0rylj8umndszaz6tg6jw.org,0,10.609983,18.000835
qrbhppaeohyqrprqhi.com,0,-7.214306,-11.7618065
aodbamentalistfanchonut.com,0,-25.053082,2.8659043
bybwcnhnjrbg.net,0,-23.028425,12.697854
characterfollow.net,0,-23.028425,12.697854
kenwasg.com,0,-23.028425,12.697854
mwmkbxhsdlibvqxuasdqdtu.info,0,-8.898831,-3.5597816
airdwsekskj.xyz,0,-23.93267,-11.668043
ucspiwojdxnieoq.tv,0,-16.902687,12.948316
yiuaellefrictionlessv.com,0,-14.426475,4.047007
bqtepwtvr.org,0,-18.331184,1.9486775
1vzjnaunjbcc4om1cvd1xbfzya.com,0,-9.641281,3.3585706
gzptfnuxiq.net,0,2.210794,0.18490967
cciienhancedysb.com,0,-22.803839,-10.82668
efrlphobhnnhqrrwyquzlo.biz,0,24.138397,13.949257
bjpxdkr.info,0,-8.833134,-2.0028307
wylfjjj.jp,0,18.695665,16.344
wmddbyplaywobb.com,0,18.752712,18.123796
tumahd.com,0,22.336636,16.413462
imndsbnteksnrc.org,0,-33.32782,-44.987614
olwnsctnkem.com,0,-33.32782,-44.987614
ixxovdsrqpif.ru,0,-33.32782,-44.987614
fbpeqrhquunrlka.biz,0,-33.32782,-44.987614
zmodktzx.info,0,-33.32782,-44.987614
rbjyrseeluen.com,0,-33.32782,-44.987614
qwqyleasuredehydratorysagp.com,0,-33.32782,-44.987614
tlftancorml.com,0,-33.32782,-44.987614
geliihafkudupcba.biz,0,-33.32782,-44.987614
6h36e71loka3t144a8od1s1il48.org,0,-12.349317,7.8213086
tavrprocedure.com,0,-33.32782,-44.987614
www.sandearth.com,0,-33.32782,-44.987614
vfhuererwyatanb.com,0,-33.32782,-44.987614
weygfordlinnetavox.com,0,-33.32782,-44.987614
qndrua1kn8sj1him1a54sce1a.org,0,-33.32782,-44.987614
ynxvpgtiqtutpos.org,0,-31.854536,-48.945786
jwfuujmudqgwmdrkcg.ga,0,-33.32782,-44.987614
18got1vvyjgzwik1t8u8bamth.biz,0,-12.349322,7.821306
zlplalitydevonianizuwb.com,0,-33.32782,-44.987614
ffyrepictom.com,0,-33.32782,-44.987614
www.dallaglio-nordin.com,0,-33.32782,-44.987614
onpozxgatgy.info,0,-33.32782,-44.987614
bac7aa41e31f77736a47609244b7bcc710.ws,0,-33.32782,-44.987614
kcpcmachuslazaroqok.com,0,-33.32782,-44.987614
tdhnsagabardinedazyx.com,0,-33.32782,-44.987614
qgwrkpyay.com,0,-33.32782,-44.987614
cqxdbyplaywobb.com,0,-33.32782,-44.987614
odtwttjnygpzjnascgqtmd.com,0,-33.32782,-44.987614
pgjzxklwhujosfsx.biz,0,-33.32782,-44.987614
jnuqardenslavetusul.com,0,-33.32782,-44.987614
hlyfqpotpprmqjz.biz,0,-33.32782,-44.987614
ddaybyplaywobb.com,0,-33.32782,-44.987614
smdpsysmvpopxpy.com,0,-12.349322,7.821306
uienmdfgdof.eu,0,-33.32782,-44.987614
jocmqonfcmphhhfndhhn.ru,0,-33.32782,-44.987614
1nmt1dbsmhfk41xjacbjf2nnsn.org,0,-33.32782,-44.987614
roejma1cjouawkfzapifism4f.com,0,-33.32782,-44.987614
issfsmwo.info,0,-33.32782,-44.987614
yatdaz.com,0,-12.349322,7.821306
mqlovx.com,0,-31.854536,-48.945786
blxlwnr.biz,0,-33.32782,-44.987614
fbscykxgzuypdlcqcimcrk.net,0,-33.32782,-44.987614
fruqrasildeafeninguvuc.com,0,-31.854536,-48.945786
hyhoqqkbla.mu,0,-12.349322,7.821306
oecabyplaywobb.com,0,-33.32782,-44.987614
rsvtixluanxyveggmwrbotqw.org,0,-33.32782,-44.987614
rnhuglhnobykys.us,0,-33.32782,-44.987614
exvgdyoesfkjpt.tj,0,-33.32782,-44.987614
dhukvinskycattederifg.com,0,-33.32782,-44.987614
cakosk.org,0,-31.854536,-48.945786
qrxxhtrnxoxre.info,0,-33.32782,-44.987614
wrylqjiud.org,0,19.926699,16.104744
kdxzlbclktz.com,0,20.125856,15.327469
protiekfire.com,0,18.837177,16.092607
fpzkpartbulkyf.com,0,21.352524,17.269617
ycuoyy.com,0,18.555244,16.757711
yl95ir80dv7ea5bilr1smpm8y.biz,0,19.26382,16.452469
lbarch.co.za,0,19.384548,18.92444
pupuxap.info,0,22.464731,17.25435
p8tjeb17axdi7zykaafk3wzvm.biz,0,20.689775,19.024668
vbelsikathrinezad.com,0,21.456339,16.552507
cstkvinskycattederifg.com,0,19.0121,18.521776
11fedl0p8isaw1tdi5ltn2bimi.net,0,21.57863,15.551746
dhdwrasildeafeninguvuc.com,0,21.852373,17.411709
uyyosagabardinedazyx.com,0,19.400738,16.961508
zdtikf.com,0,21.238495,16.130291
sd99dda5d54717335aba20df2712055a50.to,0,22.393438,16.737522
1v49ig57fyoeodov0al18iv78f.net,0,19.882662,17.595407
hfnpynrrrmbrwlol.org,0,19.46124,18.982895
hpcjinalcentricem.com,0,20.641514,16.118608
dlwkpartbulkyf.com,0,20.99431,16.003164
svwhxtdoaoymofhds.cc,0,19.791784,18.394203
lmbqwobeysgwgxpphkvwsdz.com,0,20.666933,15.307473
xsjcjjqgfyhpugakp.com,0,19.459013,16.997097
pxscbyplaywobb.com,0,18.840464,16.674997
djocanerraticallyqozaw.com,0,19.428686,17.34002
dxdxanerraticallyqozaw.com,0,20.000412,17.116026
ocgfanarianaqh.com,0,22.510143,17.00174
xqmwhovmpveehb.net,0,20.058226,19.272287
rnlqenhancedysb.com,0,19.109465,15.901767
ysdaiologistbikerepil.com,0,21.099573,16.680124
narphup98r5g1mwii431f7vs9r.org,0,18.532867,17.087486
zqvdlqwoqulqwm.info,0,20.828949,18.308842
xdxhenhancedysb.com,0,20.139029,17.817316
bhfjerefkihv.pw,0,20.429535,16.571325
eeefthoodivettewl.com,0,21.44435,19.085701
ycqsestnessbiophysicalohax.com,0,20.273577,16.715427
ybtmdtdmxngswuxugb.com,0,21.56852,17.181032
fcuebiww.cx,0,19.724045,17.521898
fundzit.com,0,19.617481,16.27338
pgrtmoypdxnlfiin.org,0,19.006712,17.588072
hvkrbyplaywobb.com,0,22.376911,17.772444
puvuduq.info,0,19.831038,19.127493
rqpl0018b90yhk5ddys1taisn2.biz,0,20.979746,16.416796
ltyksagabardinedazyx.com,0,20.478874,15.348254
qb0wvcrzhzxa7wk03r1x9jh4w.org,0,20.239641,15.948303
102eybp1a2rmtv9884pq5ae94j.com,0,19.182215,15.67204
kugusemitismgavenuteq.com,0,21.520336,17.986694
qooswsirjjxu.biz,0,21.733873,16.143082
amckrasildeafeninguvuc.com,0,18.533295,17.405916
aeelxyrawgsfqe.ug,0,20.98007,16.883612
kadbtq.com,0,19.44269,15.500893
ngvcyssddesc.info,0,19.601938,18.318516
neorgvmkwvckdo.com,0,19.257755,17.980673
wqxvrsensinaix.com,0,19.973318,18.221138
vkqdmuvxc.cx,0,19.729128,15.624155
xmwoqpcpbnviji.org,0,19.013748,18.482428
1850jq2y98sqm1ezra4r9l6x92.org,0,-22.461336,-0.2929601
simef.eu,0,-20.097193,24.297058
epvmhxivi.com,0,-20.288498,16.295847
nddqwmnunpkpskwq.com,0,-8.528048,-7.5677176
jjbkfxidcvsvaahxt.com,0,-17.946983,-4.990848
fnosrsensinaix.com,0,-12.629389,-9.469362
mkdflexum.net,0,-20.97215,-8.7782955
digitalcore.lt,0,-13.143383,2.511409
uvevsgfksrdit.bid,0,-12.109103,9.425736
psaopz.com,0,-5.8778195,-8.793727
asshnyhxlfpdyfoljqo.ir,0,-14.175059,-5.640377
lhxdpartbulkyf.com,0,-9.537598,-4.8989887
snw3xz1dy74af1cztyxu1dobdd1.org,0,-20.330343,3.6355886
kiwsrmvrqfqrzy.info,0,-9.119171,11.065701
oornlpqnlgllvll.org,0,-14.141004,22.678045
mioaccuiwcymao.info,0,-13.974204,1.2946819
oepqmachuslazaroqok.com,0,16.050262,8.4719925
cqpooi.com,0,-17.149164,2.2514398
yysukxtjobk.kz,0,-19.452694,-0.58733624
emfopartbulkyf.com,0,-19.732456,24.04944
ppvpuauqywefjwv.info,0,-16.561924,-1.5035298
aewosikathrinezad.com,0,-11.550954,6.7269125
fmtnnpk.net,0,-29.811607,-1.806045
ofacuj.com,0,-23.462471,2.6404457
gxohugwmzvxnspvh.com,0,-20.749992,2.069744
csuxzwug.net,0,-10.697314,-4.3848014
kjtivswriqouequk.org,0,-7.7013125,-6.890324
vwcart.esy.es,0,-18.095383,36.37512
ummmpartbulkyf.com,0,-9.395254,-6.5933285
lbrkhqhcturq.biz,0,-27.023066,6.2933307
ztvfidablyhoosieraw.com,0,-23.28381,-0.6733923
ynsmhnoqqwtr.com,0,-10.876197,-3.5448685
konypykhsontisss.info,0,-21.438932,19.155487
pxuesatformalisticirekb.com,0,-6.271117,12.065224
bvoiqdwvyqiixtu.com,0,6.8667965,21.746637
bxrefordlinnetavox.com,0,-5.530058,0.5037394
weammbigtgrpywy.com,0,12.377528,17.118834
bhqjrxelvdt.com,0,-32.883873,-49.72578
rfceamentalistfanchonut.com,0,9.028148,10.331247
gsjfinalcentricem.com,0,12.546881,20.593096
vvnksitrqonnlyq.net,0,-9.002614,1.6634588
rfrvbyplaywobb.com,0,-7.812253,-6.083707
besthcgonline.com,0,-8.813913,-6.8887978
cqyxcosarog.bit,0,-20.166378,13.393183
foavbysadgzlwfrhantnu.com,0,21.40684,8.727174
wsytliskjke.info,0,-22.35903,-10.891293
ytteedy.cf,0,-33.01634,-47.512016
hxxfbahxl.su,0,-21.767544,-11.626802
utxfkkpsjiccvpdjp.click,0,-22.004725,-10.178377
canaukhgifvb.ru,0,-28.75278,19.84802
z1ibvn15ppe5hvrfal47rtk45.net,0,-33.01634,-47.512016
shnqcyfqkhwqkwgp.cx,0,-20.948483,-10.523211
trtxsagabardinedazyx.com,0,-33.01634,-47.512016
ooygrjpszigmeqq.info,0,-32.27054,-46.942146
yqtcmcindfhuc.com,0,-22.84804,-9.764405
pfegpartbulkyf.com,0,-22.296406,-9.511605
mlufiplhqyenqgtt.biz,0,-22.217873,-11.722094
aqiayynwccowlgk.net,0,-22.986902,-9.909728
qruglhylhoqppu.com,0,-21.0946,-11.188522
outlook-live.zzux.com,0,-21.960072,-10.991692
aqapvekf.info,0,-28.75278,19.84802
gqlbmen.com,0,-28.75278,19.84802
rhnpmachuslazaroqok.com,0,-22.448164,-11.624346
yufbbftwyyqg.pw,0,-22.988573,-11.180322
bxoemd.com,0,-20.941835,-10.553371
eiviuqjoiwgcf.biz,0,-21.533436,-10.909948
eakksagabardinedazyx.com,0,-20.942406,-10.896786
pexunyilzyqzcv.org,0,-33.01634,-47.512016
frbcorcajanunal.com,0,-23.100615,-10.112464
cbodzmxblatyi.info,0,-28.75278,19.84802
esyweneffmoyg.me,0,-33.01634,-47.512016
ljnkanerraticallyqozaw.com,0,-28.75278,19.84802
zlivriflfzasxjxtiwy.org,0,-22.728945,-9.684457
10aqi8d6qh1prck48lc1m9ivl8.com,0,-23.167538,-10.362038
kxwidtyxaabfcu.nf,0,-21.712873,-10.388021
morekt.com,0,-21.056768,-11.141484
nqttxuvkqynkthf.biz,0,-21.371033,-9.81254
y9d543dd520f5422929c67aa80d67ca8a7.tk,0,-21.32289,-9.860393
anyyblvcfrgyvja.co,0,-23.184204,-10.5301485
welafyl.info,0,-21.708296,-9.630338
1wt174a1be4ylhtdzftwjqurjf.org,0,-23.080711,-10.99877
utigx9zyrumtjtio4bag33x1.com,0,-21.365274,-11.456964
yo7o591m8n7za1gs879sfgfq3h.net,0,-33.01634,-47.512016
xddnrsensinaix.com,0,-22.228325,-9.50983
mhojfkfcoihaqv.eu,0,-21.15311,-10.069477
znnpleasuredehydratorysagp.com,0,-32.27054,-46.942146
drhaererwyatanb.com,0,-22.031425,-10.201497
nlqmbykdaggfba.sh,0,-21.201515,-10.035764
uiyykc1k41apztct1avd6uezb.com,0,-22.351995,-10.522348
jwb58fvavd20mrn20fze41jvczg13pvgtpzjq.biz,0,-21.873413,-10.984579
eckcalakswge.mn,0,-21.709661,-10.415336
rtugmljpkwjnlk.de,0,-28.75278,19.84802
voterscope.com,0,-28.75278,19.84802
osnigi.com,0,-5.1346,35.18203
khrztx.com,0,-9.196024,32.507427
nfchidablyhoosieraw.com,0,0.3569616,35.091663
echoclassroom.com,0,-8.306133,38.93706
5nx6xa15y4cfy1qfxkgw1q8hk0k.biz,0,-5.3339767,43.75243
madialaw.com,0,-2.920722,36.91159
qqmaqmlpxknuc.com,0,0.2856184,31.782167
oadqfordlinnetavox.com,0,-0.82809395,28.572664
tqtitm.com,0,-31.400532,28.741781
8kuuhd1fevb7u3hmfic1i7axjf.net,0,-13.194544,39.655254
mdceetntwrjleiiug.net,0,-10.631882,39.896286
qdudvco.com,0,-25.12538,27.819727
dvfuhifox.com,0,-18.049896,30.84978
niqilpdsolvxaslz.info,0,-6.946579,22.662823
gcesanerraticallyqozaw.com,0,-9.3076105,30.257298
brianganyo.com,0,-33.969563,30.319181
ohre99cd2farqmwwus1nzyzjh.org,0,-16.379662,35.22519
yznoqztvxsbpdbnrq.biz,0,-5.713968,24.75318
fuwwvdioe.pw,0,-7.1890407,33.856766
xc5775cac90a9c0e4efa127a1ce24d41e8.ws,0,-28.514122,39.738953
msmoancorml.com,0,-14.747803,34.004078
uampusxwoxoatpydknekb.tv,0,-11.23376,35.490707
hbwzleasuredehydratorysagp.com,0,-5.266713,29.925285
fhrlenhancedysb.com,0,-7.404355,29.167784
wdqmreteevmsag.com,0,-23.477041,26.709171
jvitsatformalisticirekb.com,0,-8.886176,41.994293
cxuxububcjs.ru,0,-11.911692,37.838623
nrmlijtkkoot.biz,0,-35.676437,22.10215
gubremontpc.ru,0,-14.172735,37.732983
jdjjuixjak138vw1w1eipn7i.net,0,-9.874899,37.167576
1tuan4y1a0bjz6xqfz271km3tun.net,0,-5.8613815,27.221155
emahnrndspxjrh.ru,0,-31.372541,31.465475
lfsiancorml.com,0,-22.803867,32.677708
ecocpartbulkyf.com,0,-27.071926,28.881792
vnksamentalistfanchonut.com,0,-28.994051,25.217226
iivpxyzyiiprveh.com,0,-19.84283,30.134655
qoesinalcentricem.com,0,-20.112028,36.400036
bjquleasuredehydratorysagp.com,0,-18.001102,32.6485
trunhlb.eu,0,-12.97965,34.265625
angelsshipping.com,0,-29.056032,27.598925
1lakec61q44xlz1ufstyo12l16cd.org,0,-2.780139,30.936316
ntuiedandnirzquftffkhanka.org,0,-19.519,31.737543
qqrtanerraticallyqozaw.com,0,-16.40315,33.33082
1c16mc8oebqje1gtxup2fz2vma.org,0,-0.2336777,38.712612
iwguancorml.com,0,-21.790602,29.86165
ewgusatformalisticirekb.com,0,-22.775772,34.613857
2isjyl6vynl5v4myvwoa45ue.org,0,-24.921278,31.828234
fhupmachuslazaroqok.com,0,-21.315516,31.55704
jdeugdd.net,0,-36.572163,25.483145
taxiyandex.win,0,-24.840542,25.588348
kqklsojmilvvhlp.net,0,-5.5759974,37.99714
pkmeywefhggqkwm.cx,0,-14.747923,32.28937
dbltidablyhoosieraw.com,0,-3.574123,28.01472
bquskgfiv.org,0,-26.994974,30.997416
wudvestnessbiophysicalohax.com,0,-33.804066,27.242016
rockingworld.gq,0,-23.983448,21.455963
tsukurupajama.cms.future-shop.jp,0,-9.3023615,34.720997
uckmrsensinaix.com,0,-20.644558,28.564995
tyqkaqdvngscfsonof.to,0,-16.145737,37.185444
1o3wjot1a11csa17md0ux1wfrmzr.com,0,-17.859137,34.453457
phrilkcxzhqkdzrfdmekty.org,0,-19.568514,38.08049
ldcbvinskycattederifg.com,0,-24.938976,23.606583
jnhcqwxpyn.us,0,-26.67942,33.160496
psevqkbjxvrsgqi.biz,0,-26.880642,26.749949
hxklhilkhilh.com,0,-28.549688,34.823387
zkkgnkpjwhtnqnn.info,0,-31.186354,26.01082
damjs16ch99lchrae41nj2zfe.com,0,-7.6133237,36.327457
foxyfawu.info,0,-7.306084,31.447691
hxlkllaabettingk.com,0,-2.619139,33.79279
uirpvinskycattederifg.com,0,-33.139652,24.242558
sqsbqjmhwnthn.org,0,-11.116738,33.41938
bnbdvinskycattederifg.com,0,-23.31671,37.688046
everyonesmile.net,0,-26.232988,35.390244
wchdfqwdiphw.com,0,-6.2865605,40.71872
motevasete2.samennoortoos.com,0,-14.116072,44.3397
gsfzellefrictionlessv.com,0,-3.088238,40.774258
wbpwkpem.eu,0,-26.790037,24.686409
yubndtkwepkr.pw,0,-17.632704,38.61169
ucbdrkxc.eu,0,-12.846777,32.408367
ffqkamentalistfanchonut.com,0,-19.483707,40.098278
eajztovxxfnbqhibs.com,0,-31.003738,34.34992
nrfwosni.biz,0,-3.0800111,25.314512
ndinnfakwqshivx.org,0,-5.111508,32.4459
5qbpdx18l2vaa1h9au6ojw40es.com,0,-21.872501,36.290565
htfuaulxxjsiuwt.org,0,-11.03419,31.386848
tsjmedebjwvu.com,0,-24.548962,33.734997
bhjcjseymtc.org,0,-7.6764574,-4.364761
ovcffxjswchutsgermcqowix.com,0,-8.836276,7.0757227
lpzzorcajanunal.com,0,-16.06339,0.30522552
d8591b6f827fdcb917a66982fa5bac44ab.cn,0,-11.811962,3.6700516
jclbxgidkd.net,0,-23.630339,-0.34806848
gxwitxzhnbjrqt.org,0,-2.0547743,14.932704
ptsobaphua.com,0,-17.670567,6.414695
sehbpartbulkyf.com,0,-11.915256,6.007836
yodbaccrqx.su,0,8.121929,22.370462
secure-restored-payments-frauds-activity.com,0,-18.109037,28.428911
eoyisatformalisticirekb.com,0,-9.8324995,-9.14035
aencrsensinaix.com,0,-20.424126,-12.279707
dtwpererwyatanb.com,0,-9.759128,-3.6135483
qlpgplyrqukwlyt.org,0,-26.689194,4.369728
adwclkx.ru,0,-17.971554,3.5793831
yvvacddencywnncuqokgv.su,0,10.859543,13.302486
ngikpownqrcd.com,0,-27.877764,19.79316
jrabsikathrinezad.com,0,-19.910587,-8.131679
nspayrjtrfmuqfi.co.uk,0,-33.198612,-50.703514
mqhwanerraticallyqozaw.com,0,-15.319247,-9.437478
wheelforty.net,0,-9.055314,-10.036487
zfheamentalistfanchonut.com,0,-22.460955,1.4150451
laobaozj.com,0,-16.881678,0.4677011
xjslmachuslazaroqok.com,0,-21.446348,6.668559
jr6e5l1roqvs7hxhyat1npl1kt.org,0,-20.588829,1.7865537
healthdirect.ie,0,-18.576717,22.95241
quedabesouro.ddns.net,0,-18.679277,11.948624
svpwedsfstherf.nf,0,-11.255008,21.283298
7veilr1gwj82toqkjt29wd2at.net,0,-9.645509,13.790969
gsgarsensinaix.com,0,-17.797293,-7.05655
xbpwiurd.biz,0,-7.5453243,-2.51053
cbicxvtjlyrhlnebdshb.ki,0,-29.82275,-44.89267
cfuytxpblhrpveouwrgu.org,0,-25.690374,7.577461
qlwlxggrgcqvqv.com,0,-5.242832,5.577696
zdwbmen.com,0,-11.488048,-3.427798
humojr.com,0,-7.7336054,0.6894503
toydsfcovnyd.com,0,-11.647951,1.5922452
lpkuqzzddzdbc.org,0,1.2421398,12.319047
zhhwvq.info,0,2.2708905,-0.4147015
iopmrsensinaix.com,0,-9.66144,-1.0044163
g6tgkz11tyv6fklca9j1ws4lgq.net,0,-14.456635,14.408427
t5f32c12b366fa78838ebc661c26742e90.cn,0,-20.253214,1.9612278
mu5chd9ud741a4nknda487rt.net,0,-8.669769,11.983203
atmacausa.com,0,-11.674197,12.241042
rvmakdcwnakvtxau.org,0,-29.631258,-39.031895
sqazthoodivettewl.com,0,-12.9380045,0.11147633
tnrpenhancedysb.com,0,21.16443,21.89176
yyprmen.com,0,-12.965988,-11.130038
nzlnellefrictionlessv.com,0,2.9070446,-0.070887566
ohvibgdac.dynserv.com,0,-28.405527,19.124596
mibhancorml.com,0,-11.868998,-1.665445
tbbjabby.mn,0,-17.939554,-2.9241931
xigyfmfyqyyq.com,0,20.942686,8.299134
poywjuktijylnhp.com,0,-18.39531,-2.310872
pakkagit.com.tr,0,-17.515373,-2.818406
fvxqmachuslazaroqok.com,0,-19.065596,-8.088833
brianmielke.com,0,-17.304035,-2.3347018
omhesatformalisticirekb.com,0,-17.545328,-2.850812
pgamiad.ga,0,-18.396889,-2.8586833
uwmxdhqnteow.info,0,-21.223476,-0.07071705
1yqvih5rd9mbftvagbq11e3zrc.biz,0,-18.647432,-2.4575899
fpmzsagabardinedazyx.com,0,-17.868235,-3.4814882
gshvrasildeafeninguvuc.com,0,-19.801243,-12.934941
bfefellefrictionlessv.com,0,-17.836058,-2.38396
fteavinskycattederifg.com,0,10.582984,20.67543
tjlumvqiuuddmzlkrxybi.info,0,-10.578207,-7.6443496
bvqmalitydevonianizuwb.com,0,-18.543468,-2.7792404
pmeutx.com,0,-19.65033,6.91288
isopxkliqfmrytk.com,0,-18.451551,-2.3146214
bxvrorcajanunal.com,0,-18.47849,-2.3214653
xkhoutruwoffzrwu.biz,0,-17.856804,-2.3702784
xprvsikathrinezad.com,0,-5.988283,-12.9428215
qjyuhpbscnlphhmfnkcar.xxx,0,-17.238388,-2.3996782
e1bd43037a2db8b9e9876e3eb8b1bff138.hk,0,-20.076359,34.009567
1fzg305w0hzbk1l0aqave98x1g.biz,0,-20.155125,10.885242
kdnicnvlkegoofyy.com,0,-30.509031,1.8667676
pttxhhlmumqn.biz,0,-17.8247,0.8239746
ihdxwptfhhtx.ru,0,28.902922,6.0110955
eyudijtuia.net,0,-17.424763,-2.4839432
gazinat.flywheelsites.com,0,-17.407822,-2.5557578
1ype2jma60dyqgl07m9sioh2s.net,0,-6.525176,-10.774716
kumsorcajanunal.com,0,-18.116682,-2.9223022
dwinhuftdyr.com,0,-13.949475,-1.9936426
jzersemitismgavenuteq.com,0,-25.053082,2.8659043
ldvgiologistbikerepil.com,0,-33.686394,-50.753838
bjqdalitydevonianizuwb.com,0,-18.078178,-2.9233563
xeetlxssfovhyik.co.uk,0,-17.830496,-2.365709
qftojbjrfjsm.com,0,-18.374321,-2.33131
severacourse.net,0,-23.777607,-0.14384481
1ubrbba1wap4d9qaeel21s733dn.net,0,2.5649028,0.34766462
ptwaamentalistfanchonut.com,0,-15.02139,-7.1259646
yfndejjelfwc.pw,0,-17.566998,-2.344188
fnhepartbulkyf.com,0,-18.696068,-2.5163908
jkikekr.click,0,-22.183104,1.5139414
originalsbrands.com,0,-13.74021,-15.133098
xfhyyrlnjdqneisv.us,0,-16.136341,4.2316213
wkbcuhdlqtodjg.cc,0,-13.74021,-15.133098
fhmbsatformalisticirekb.com,0,-13.74021,-15.133098
vfuphgmf.com,0,-13.74021,-15.133098
amanity50.biz,0,0.8768488,-10.573077
ooqnpl.com,0,-18.82038,6.7485423
gutemazlokc.kz,0,10.573485,20.661842
mnfbpbh.su,0,-15.785921,13.271102
pneurilwwv.eu,0,20.958893,13.686121
woiqepictom.com,0,-16.705034,15.457126
mwnhorcajanunal.com,0,-7.258,13.980266
ghwxya.com,0,-30.35992,0.6273113
uchbpw.com,0,-30.35992,0.6273113
rtlyepictom.com,0,-30.35992,0.6273113
agqainalcentricem.com,0,-24.585743,-2.5931091
trbzmachuslazaroqok.com,0,4.857422,23.744055
rc1bvdoncfuxabc2.cn,0,-27.670582,18.441177
lrtlorcajanunal.com,0,4.816201,23.745567
hkglwqiznkwaogjyzqtiufcdh.com,0,4.8558745,23.741804
dllocmgmhopkaggg.net,0,6.84629,23.373735
xtnfsoutslmfud.biz,0,4.3738337,18.986454
kkhaalitydevonianizuwb.com,0,-28.708136,7.875454
igwmalitydevonianizuwb.com,0,-19.542978,-0.08028103
dfiaiologistbikerepil.com,0,-28.923132,6.461644
naamdehfefeel.com,0,-28.708136,7.875454
v3.viennateng.com,0,-29.72016,6.366596
vnzzpartbulkyf.com,0,-30.16698,7.0516014
xpxeinalcentricem.com,0,-28.772835,5.712305
qtmmkglrptd.so,0,-29.797258,7.671728
phbovinskycattederifg.com,0,-29.41272,6.828991
dabuhutregl.ga,0,-29.124512,7.354004
b-d.sdp.biz,0,-28.617346,5.7613764
oydsrkobu.net,0,-29.717136,5.9235373
brogererwyatanb.com,0,-28.326029,7.617834
wgwckjqmihkcsnhp.com,0,-29.152477,7.9422307
genxphones.com,0,-28.095812,7.2594967
mvnxpbmpbkkfckxwf.ru,0,-29.48909,5.7765937
tpqkinalcentricem.com,0,-28.982412,6.608907
saabdcyptatkldeqe.cx,0,-30.030716,6.1862674
nluipartbulkyf.com,0,-29.349424,7.882955
eremxm.com,0,-28.77793,6.6928573
ikqagiqukunbavvs.com,0,-29.443815,7.077995
fhpxll.com,0,-14.407912,29.131397
pxcbbbuhwvvf.xyz,0,4.4354973,19.155083
kurerkkcgrgcc.com,0,-27.981165,6.403503
nnljidablyhoosieraw.com,0,-28.178406,6.098555
rqmrqxohifwc.com,0,-28.182491,6.4500856
dmcwvjvqrmnmqgq.nu,0,-30.183622,6.8570914
ypsodr1eqyi8x7plweg1ytra9w.org,0,-27.96579,7.0152574
bfjrrasildeafeninguvuc.com,0,-28.213068,6.266926
nxnpmachuslazaroqok.com,0,-28.41005,6.0571737
vdgcestnessbiophysicalohax.com,0,-29.685787,6.651723
ifotdvbal.net,0,-29.360819,6.4122
yahkqv.com,0,-27.948198,6.7730765
cqfgxkarsgmz.info,0,-29.532963,7.090606
sfdkmteuchwfbxbvcuypyanvv.org,0,-28.445568,5.823288
nalahkyixtfrdukgktmve.ir,0,-28.726656,7.137079
acflaewiyduhxzdxwyyqqu.biz,0,-29.349424,7.882955
jnievonpci.cx,0,-29.476908,5.827287
twinspack.com,0,-29.66549,7.755897
gx4e2a3n1cls13a0sp1ak2a9m.net,0,-29.956722,7.4862967
altyfptun.net,0,-28.29819,7.601115
hltpzlsjwgtmqry.info,0,-14.969474,-1.0044447
tvpfamentalistfanchonut.com,0,-17.230782,26.624609
1aieydi1bvmkqb10yf4u51csdkqu.net,0,-23.469894,8.126786
appcost.win,0,-23.469894,8.126786
